target_id,SRR13824033,SRR13824030,SRR13824004,SRR13824032,SRR13823989,SRR13824011,SRR13824003,SRR13823991,SRR13824015,SRR13823996,SRR13824001,SRR13824025,SRR13823990,SRR13824014,SRR13823992,SRR13823988,SRR13824009,SRR13824031,SRR13824020,SRR13824007,SRR13824022,SRR13824005,SRR13823994,SRR13824023,SRR13824021,SRR13824008,SRR13824024,SRR13824012,SRR13824039,SRR13823997,SRR13824028,SRR13824002,SRR13824018,SRR13824034,SRR13824010,SRR13824013,SRR13824029,SRR13824016,SRR13824035,SRR13824026,SRR13824019,SRR13824000,SRR13824006,SRR13823998,SRR13823995,SRR13824027,SRR13823999,SRR13824017,SRR13823993
AT1G01010.1,6.0,17.0,18.0,65.0,11.0,0.0,6.0,12.0,69.0,32.0,1.0,40.0,5.0,32.0,29.0,2.0,0.0,0.0,110.0,4.0,152.0,1.0,65.0,2.0,0.0,20.0,26.0,70.0,0.0,0.0,13.0,4.0,27.0,168.0,20.0,28.0,10.0,19.0,0.0,9.0,0.0,8.0,11.0,52.0,42.0,16.0,2.0,32.0,34.0
AT1G01020.1,0.0,2.28492e-08,0.0,1.94631e-08,1.9882e-08,0.0,5.5129e-08,5.25137e-08,0.0,2.15428e-08,0.0,1.04699e-08,3.9138e-08,2.85595e-08,8.91294e-08,0.0,7.11733e-08,0.0,0.0,0.0,9.92824e-09,0.0,49.0718,0.0,0.0,1.536e-07,4.92488,0.0,0.0,0.0,1.51439e-08,3.45447e-08,0.0,6.19973e-08,9.00068e-08,1.72096e-08,1.58238e-08,2.79888e-08,0.0,1.75387e-08,0.0,0.0,3.15782e-08,21.6429,2.10561e-08,0.0,0.0,3.94515e-08,6.16084e-08
AT1G01020.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01020.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01020.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01020.5,0.0,9.91989,0.0,32.637,6.45157,0.0,3.30663,29.7597,3.30663,26.1388,0.0,19.627,3.30663,19.954,23.1464,0.0,8.0,3.30663,28.5859,0.0,68.0423,0.0,1.08625,0.0,0.0,13.2265,0.0,22.9125,0.0,0.0,6.45073,3.09005,3.30663,94.2342,6.60221,29.328,6.61326,12.8652,0.0,10.9315,0.0,0.0,9.91989,0.0,50.6903,0.0,0.0,6.61326,13.2265
AT1G01020.6,15.0,53.0801,31.0,175.363,98.5484,0.0,41.6934,23.2403,98.6934,191.861,43.0,251.373,32.6934,69.0806,44.8536,130.0,0.0,10.6934,449.414,23.0,488.958,38.0,184.842,6.0,10.0,32.7735,148.421,270.087,0.0,2.0,91.5493,32.9099,120.693,144.766,40.3978,176.672,75.3867,82.1348,5.0,61.3217,32.0,26.0,79.0801,186.357,158.31,86.0,4.0,103.387,83.7735
AT1G01030.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01030.2,0.0,4.0,2.0,33.0,3.0,0.0,2.0,0.0,11.0,34.0,2.0,14.0,1.0,5.0,7.0,9.0,1.0,1.0,5.31809e-05,1.0,62.0,5.0,26.0,0.0,1.0,5.0,19.0,27.0,0.0,1.0,8.0,0.0,12.0,18.0,2.0,6.0,7.0,4.0,1.0,9.0,0.0,0.0,11.0,44.0,33.0,4.0,0.0,6.0,8.0
AT1G01040.1,10.0,87.0,37.0,307.0,68.0,0.0,58.0,55.0,175.0,282.0,44.0,251.0,19.0,98.0,101.0,93.0,5.0,17.0,548.0,20.0,677.0,45.0,310.0,0.0,8.0,72.0,191.0,460.0,0.0,0.0,89.0,49.0,147.0,464.0,74.0,218.0,70.0,73.0,5.0,103.0,27.0,32.0,107.0,360.0,250.0,110.0,0.0,114.0,104.0
AT1G01040.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
AT1G01050.1,6.0,64.0,68.0,173.0,102.0,2.0,50.0,32.0,92.0,290.0,59.0,263.0,21.0,103.0,87.0,121.0,4.0,16.0,531.0,4.0,647.0,37.0,283.0,7.0,6.0,42.0,185.0,347.073,3.0,1.0,89.0,47.0,140.0,203.0,17.0,175.0,37.0,91.0,1.0,86.0,3.0,30.0,92.0,235.0,94.0,104.0,4.0,60.0,92.0
AT1G01050.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.1,0.0,0.0,38.791,34.4199,0.0,0.0,0.0,0.0,38.791,47.4058,0.0,76.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0632819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4493,0.0,0.0,0.0,0.0,38.791,0.0,0.0,38.7612,0.0,0.0,0.0,0.0,0.0,0.0,38.791,73.6711,0.0,0.0,0.0,0.0,0.0
AT1G01060.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8787,0.0,2.26159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06422,0.0,0.0,0.0,0.0,0.0,0.0,2.18791,0.0,0.0,0.0,0.0,0.0,1.27967,0.0,1.04839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.4,20.0,116.0,35.209,297.58,251.0,0.0,50.0,63.0,135.209,892.725,86.0,521.417,50.0,95.0,89.0,275.0,7.0,6.0,675.514,9.0,817.936,45.0,66.0,7.0,22.0,44.0,490.0,382.407,1.0,3.0,117.0,64.0,230.209,277.72,35.0,166.19,69.0,128.0,0.0,116.0,13.0,22.0,66.209,722.329,27.0,115.0,4.0,93.0,113.0
AT1G01060.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01070.1,0.0,13.1369,14.5634,42.5043,11.0,0.0,7.0,3.76389,34.0699,32.2728,0.0,38.7843,0.0,0.0,4.63648,11.7735,0.0,4.0,93.443,0.0,172.147,7.0,38.8062,0.0,0.0,6.56846,21.0456,16.2538,0.0,2.0,6.51742,6.0,19.7054,24.7357,6.56017,19.6805,3.72141,11.9262,0.0,7.21521,2.19851,0.0,19.7054,22.1234,31.8159,21.0,0.0,9.77959,14.871
AT1G01070.2,8.0,1.86307,4.43658,28.4957,0.0,0.0,0.0,2.23611,15.9301,17.7272,8.0,30.2157,5.0,10.0,13.3635,6.22646,0.0,0.0,28.557,3.0,44.8534,0.0,23.1938,0.0,2.0,3.43154,9.95443,52.7462,0.0,0.0,5.48258,0.0,11.2946,85.2643,9.43983,15.3195,7.27859,17.0738,0.0,6.78479,2.80149,5.0,2.29461,29.8766,128.184,0.0,2.0,16.2204,17.129
AT1G01080.1,0.0,3.86615,0.0,26.0496,0.0,0.0,2.49311,4.3416,0.0,4.3416,2.0,16.9876,0.0,11.0,8.68319,2.17041e-08,0.0,0.0,16.0974,1.91512,0.844864,7.0,11.6896,0.0,0.0,0.0,3.81056,12.5564,0.0,0.0,15.0,2.0,4.19482,4.33609,1.45753,21.6804,0.0,4.3416,0.0,10.0,8.0,4.33609,14.0,30.2565,5.0404,4.3416,0.0,0.0,4.3416
AT1G01080.2,3.0,2.05395,0.0,4.95041,17.7896,0.0,4.50689,5.6584,13.4579,30.6584,0.0,16.0632,6.0,0.0,0.316811,10.64,2.0,0.0,53.3941,1.52599,44.179,0.0,16.3238,3.0,1.0,6.04539,24.1894,26.821,0.0,0.0,0.0,0.0,15.0719,16.6639,1.50663,1.31956,5.0,12.6584,1.0,0.0,0.0,0.663912,0.0,0.00707899,10.118,1.6584,0.0,18.6561,4.6584
AT1G01080.3,0.0,5.0799,5.0,0.0,3.21038,0.0,0.0,0.0,5.54207,0.0,0.0,4.94921,0.0,0.0,0.0,7.35999,0.0,0.0,11.5085,2.55889,21.9762,0.0,5.9866,0.0,0.0,1.95461,0.0,9.62259,0.0,0.0,0.0,0.0,4.7333,0.0,3.03583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73637,3.84158,0.0,0.0,2.3439,0.0
AT1G01090.1,34.0,116.0,118.0,311.0,217.0,1.0,69.0,77.0,181.0,531.0,99.0,345.0,53.0,158.0,209.0,245.0,8.0,22.0,850.0,34.0,919.0,64.0,630.0,7.0,19.0,146.0,301.0,692.0,2.0,2.0,163.0,84.0,248.0,552.0,76.0,357.0,85.0,168.0,5.0,152.0,37.0,66.0,138.0,526.0,233.0,140.0,6.0,131.0,200.0
AT1G01100.1,204.828,1472.68,0.0,4016.4,496.856,0.0,853.677,983.643,554.24,5466.31,867.615,3142.02,807.898,1574.52,1807.75,706.572,4.60181,273.317,11448.9,330.805,9600.55,941.094,4400.9,134.385,128.623,1151.02,2002.21,5075.78,0.0,15.6742,1982.05,900.869,2726.26,4027.55,889.927,2773.92,1130.39,1336.86,0.0,1642.78,373.412,454.538,2115.51,3099.45,2582.86,1694.27,24.4615,1651.58,1830.88
AT1G01100.2,186.622,1132.32,1260.86,2637.86,3223.17,2.88017,724.304,958.357,1878.76,4070.65,930.385,3352.54,575.69,964.536,1325.25,4814.78,85.3982,317.596,5784.38,256.195,9679.58,606.436,6101.0,135.615,104.376,464.708,4033.04,3670.55,5.76033,6.32579,951.938,591.462,1613.08,2569.76,406.629,2195.08,877.606,1264.82,230.413,1072.22,205.588,624.462,1407.49,6238.2,1420.14,967.846,31.5385,765.421,1612.93
AT1G01100.3,4.55025,0.0,5.13679,34.746,1397.98,3.11983,0.0192858,1.30605e-05,0.0,28.0418,0.0,26.4392,27.4117,9.94183,0.0,1573.65,0.0,37.0875,97.4284,0.0,56.2674,143.47,36.1043,0.0,0.000941385,11.8717,223.754,58.6671,8.23967,0.0,19.0133,45.6695,66.6603,16.6883,9.4439,0.0,6.60626e-08,46.3184,12.5868,0.0,0.0,0.0,0.0,17.347,0.0,73.8836,0.0,0.0,16.1905
AT1G01100.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01110.2,2.0,18.0,8.0,39.0,75.0,1.0,13.0,22.0,31.0,83.0,13.0,71.0,12.0,12.0,26.0,122.0,0.0,0.0,86.0,1.0,121.0,8.0,125.0,0.0,1.0,13.0,49.0,66.0,0.0,0.0,30.0,16.0,24.8645,55.0,7.0,40.0,7.0,13.0,0.0,24.0,0.0,16.0,32.0,67.0,27.0,20.0,0.0,9.0,23.0
AT1G01120.1,26.0,69.0,44.0,149.0,113.0,2.0,12.0,8.0,33.0,162.0,29.0,245.0,10.0,75.0,34.0,44.0,24.0,19.0,253.0,31.0,240.0,7.0,75.0,1.0,2.0,59.0,60.0,418.0,1.0,0.0,65.0,31.0,71.0,188.0,18.0,299.0,19.0,80.0,1.0,52.0,44.0,36.0,14.0,197.0,22.0,29.0,6.0,35.0,36.0
AT1G01130.1,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,10.0,1.0,8.0,0.0,4.0,2.0,3.0,0.0,0.0,7.0,0.0,23.0,1.0,6.0,0.0,0.0,1.0,7.0,10.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,8.0,1.0,2.0,1.0,2.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,2.0
AT1G01140.1,2.0,0.0,0.0,0.0,11.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.9931,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
AT1G01140.2,0.0,0.0,1.95628,5.9128,0.128983,0.0,0.0,0.0,1.96786,1.96903,4.88243,4.0,0.0,0.0,0.0,0.0,4.877,6.0,8.88519,1.96407,0.0,0.0,7.0,0.0,5.81122,2.9223,3.00694,0.0,0.0,0.0,8.0,1.94858,7.87287,2.0,0.0,36.0,0.0,0.981288,0.979871,2.9471,6.79456,5.0,5.87909,6.0,0.0,0.0,0.0,0.0,0.0
AT1G01140.3,0.0,0.0,0.0437192,0.0872035,0.0,0.0,0.0,0.0,0.0321396,0.0309663,0.117571,0.0,0.0,0.0,0.0,0.0,0.123,0.0,0.114809,0.0359278,0.0,0.0,0.0,0.0,0.188781,0.0777047,0.0,0.0,0.0,0.0,0.0,0.0514232,0.127132,0.0,0.0,0.0,0.0,0.018712,0.0201292,0.0529009,0.205436,0.0,0.120907,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01150.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01150.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01150.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AT1G01160.1,10.0596,74.6793,21.8438,362.192,106.458,0.0,59.949,76.4813,122.37,345.001,44.5562,314.645,38.4887,102.047,95.5088,153.151,1.18316,23.0526,854.254,26.6089,829.861,67.57,311.908,4.30632,8.1644,53.1648,243.331,405.859,1.0,4.62687,121.892,23.6364,187.392,399.9,74.1572,185.361,79.0476,72.7482,1.38104,76.1436,37.6997,41.9713,111.498,411.987,275.928,92.3924,1.14391,116.2,115.065
AT1G01160.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01170.1,0.0,67.6667,33.8333,135.333,33.6667,0.0,0.0,0.0,101.5,67.6667,0.0,134.667,0.0,0.0,33.8333,0.0,0.0,33.8333,262.492,0.0,1002.64,33.8333,236.818,0.0,0.0,25.6654,33.6667,437.66,0.0,0.0,67.6667,33.8333,30.7535,346.937,23.3108,83.3521,67.6667,33.8333,0.0,33.8333,0.0,0.0,0.0,33.6667,715.775,0.0,0.0,169.166,222.354
AT1G01170.2,38.9404,70.654,94.3228,317.475,143.875,2.0,113.051,84.5187,161.13,477.332,65.4438,256.688,55.5113,198.953,110.658,280.849,15.8168,40.1141,1054.25,66.3911,604.502,110.597,71.2735,27.6937,40.8356,103.17,412.002,157.481,0.0,7.37313,112.441,22.5303,327.855,0.162821,73.532,154.287,50.2857,200.418,49.619,131.023,75.3003,43.0287,183.502,679.347,13.297,201.608,2.85609,92.6343,2.58102
AT1G01180.1,25.0,55.0,32.0,122.0,16.0,3.0,29.0,18.0,49.0,63.0,13.0,97.0,3.0,66.0,19.0,28.0,4.0,20.0,293.0,17.0,318.0,16.0,64.0,21.0,10.0,44.0,74.0,223.0,1.0,2.0,47.0,11.0,69.0,171.0,39.0,79.0,31.0,46.0,0.0,43.0,26.0,3.0,43.0,114.0,197.0,55.0,2.0,60.0,56.0
AT1G01190.1,1.0,19.0,17.0,113.0,15.0,0.0,8.0,3.0,22.0,110.0,7.99999,26.0,3.0,30.0,63.0,17.0,0.0,0.0,448.0,0.0,850.0,6.0,158.0,0.0,0.0,65.0,34.0,141.466,0.0,0.0,43.0,27.0,145.0,304.0,48.0,81.0,20.0,35.0,0.0,33.0,0.0,2.0,46.0,152.0,14.0,15.0,0.0,31.0,16.0
AT1G01190.2,3.48589e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.12432e-06,0.0,0.0,1.49842e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3078e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01200.1,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,3.0,4.0
AT1G01210.1,1.0,10.0,8.0,22.7319,10.0,0.0,2.0,3.51469,17.0782,27.762,6.0,23.737,5.0,9.73779,11.0,9.0,0.0,2.0,75.5606,4.0,107.094,4.0,32.1887,1.0,0.0,4.83872,19.0,43.4947,0.0,0.0,8.77644,10.0,14.8023,32.2691,9.82145,20.4285,10.0,10.0,0.0,16.0,0.0,0.0,11.8684,22.7899,13.2505,9.86193,0.0,12.0,12.8601
AT1G01210.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01210.3,0.0,0.0,0.0,11.2681,0.0,0.0,0.0,4.48531,6.92182,3.23803,0.0,2.26297,0.0,1.26221,0.0,1.0,0.0,2.0,16.7468,0.0,22.2323,1.0,6.81126,0.0,0.0,3.44066,2.0,3.50533,0.0,0.0,0.0,0.0,2.19772,9.73094,4.63441,3.57148,0.0,0.0,0.0,0.0,0.0,0.0,1.13163,8.21005,10.7495,2.13807,0.0,3.0,5.13994
AT1G01220.1,0.0,5.38151e-05,4.06247e-05,6.29362e-05,1.15856e-05,0.0,0.0,2.13731e-05,4.27193e-05,67.1408,5.20372e-05,68.0399,0.0,5.16083e-05,20.9172,5.17826e-05,0.0,0.0,82.8073,10.9653,9.32366e-05,0.0,6.55379e-05,0.0,0.0,0.000115273,3.98775e-05,3.23766e-05,0.0,0.0,17.055,6.92386e-05,6.9851e-05,50.6776,9.94315e-05,4.70701e-05,2.91893e-05,6.58914e-05,7.81795e-06,5.42958e-05,0.0,0.0,6.61256e-05,4.73793e-05,5.42477e-05,2.87471e-05,0.0,0.0,0.000128869
AT1G01220.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01220.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01220.4,0.0,1.83968e-07,1.71659e-07,1.46278e-07,4.32999e-08,0.0,0.0,6.77119e-08,1.1498e-07,0.171153,2.45708e-07,0.154202,0.0,1.54013e-07,0.0828056,1.58265e-07,0.0,0.0,0.159129,0.034739,1.45997e-07,0.0,1.48242e-07,0.0,0.0,6.25405e-07,8.51296e-08,5.74513e-08,0.0,0.0,0.0586206,3.71589e-07,1.84966e-07,0.121932,5.67904e-07,1.09617e-07,1.00874e-07,2.21608e-07,2.9378e-08,1.67403e-07,0.0,0.0,2.47929e-07,9.78979e-08,1.13716e-07,8.67265e-08,0.0,0.0,5.38647e-07
AT1G01220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01220.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01220.7,1.0,1.72103e-06,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,2.92847,0.0,0.0,1.0,5.0,0.957739,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,32.859,0.0,0.0,0.0,0.0,0.0,0.198055,0.0,0.0,0.0,0.414512,0.0,0.407503,4.0,2.0,1.941e-06,0.0,0.0,0.0,0.0,18.0,0.0
AT1G01220.8,0.0,16.9999,7.99996,46.9999,2.99999,0.0,0.0,7.99998,23.0,0.688062,7.99995,0.80587,0.0,22.0715,0.0,20.9999,0.0,0.0,67.0758,0.0,168.0,0.0,51.9999,0.0,0.0,12.9999,36.0,44.141,0.0,0.0,4.10989,7.99993,38.9999,0.00236426,9.9999,35.0,8.99997,21.5854,1.99999,21.5924,0.0,0.0,16.9999,46.0,50.9999,12.0,0.0,0.0,25.9999
AT1G01225.1,1.0,4.0,1.0,8.0,5.0,0.0,1.0,2.0,0.0,5.0,2.0,9.0,1.0,2.0,5.0,6.0,0.0,0.0,20.0,0.0,23.0,2.0,17.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,5.0,0.0,2.0,13.0,3.0,8.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,2.0,4.0
AT1G01230.1,10.0,71.0,30.0,206.0,81.0,0.0,38.0,32.0,105.0,203.0,19.0,265.0,20.0,85.0,69.0,96.0,2.0,17.0,495.0,9.0,533.0,36.0,161.0,6.0,3.0,49.0,151.0,286.0,0.0,0.0,69.0,23.0,120.0,234.0,47.0,197.0,58.0,65.0,2.0,93.0,19.0,15.0,84.0,221.0,143.0,59.0,2.0,65.0,71.0
